,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
1261,US,16238329,R3BFWRITKSXD4A,B00SHUZZ32,490112955,LG WM3170CW 4.3 Cu. Ft. White Stackable Front Load Washer - Energy Star,Major Appliances,1,6,19,N,N,Defective,"Unit was DOA with defective inlet valve, water runs continuously even after power is cut.  Basically we spent $800 on a giant paper weight that floods our basement.  I don't think I'll be willing to roll the dice again with LG's shoddy quality control.",8/21/15,NEGATIVE
1262,US,43787586,RYVDJQL786CRI,B002ZV0OJO,892941206,NewAir AW-121E 12-Bottle Thermoelectric Wine Cooler,Major Appliances,5,0,0,N,N,but looks pretty and everything works,"Smaller than my last one, but looks pretty and everything works! not very heavy and easy to install. Wonderful!",8/21/15,POSITIVE
1263,US,1369517,R1TAQGD3519CRS,B004SUXZ5U,682359522,Avanti 12-Bottle Thermoelectric Counter Top Wine Cooler,Major Appliances,5,0,0,N,Y,great seller,Exactly as described,8/21/15,POSITIVE
1264,US,46563282,R1VG19PDSBCHLG,B00TO4E4BY,93674314,Washer Saver Slip Cover with Easy Access From Top and Front 27 in Wide - CHOOSE YOUR COLOR/PATTERN,Major Appliances,4,4,4,N,Y,Four Stars,A little old fashion but it does what I wanted to accomplish.,8/21/15,POSITIVE
1265,US,51691329,R4MXX23T8ZJZR,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,4,1,1,N,Y,BEATS THE GE HIGH PRICE,GOOD PRODUCT GOOD PRICE,8/21/15,POSITIVE
1266,US,1316798,RV08WAK7KQ5C8,B00NG0FP7E,565072108,LG Over-The-Range Microwave Oven with 300 CFM Venting System,Major Appliances,5,1,2,N,Y,Five Stars,Extremly satisfied,8/21/15,POSITIVE
1267,US,41352523,R2KT70PD709DOM,B00HT39KVQ,387329429,"4 Pack Tier1 Whirlpool 8171413, Kenmore 9002, EDR8D1, 469002, 8171414 Replacement Fridge Filter",Major Appliances,3,0,0,N,Y,Three Stars,It fit my fridge and the quality of the taste is ok.,8/21/15,POSITIVE
1268,US,50750758,RSI22CQBHNH,B00MVVI1B6,732029374,"Midea WHS-87LB1 Compact Single Reversible Door Refrigerator and Freezer, 2.4 Cubic Feet, Black",Major Appliances,4,0,1,N,Y,Good choice for the,came right on time.  Works well.  Good choice for the price,8/21/15,POSITIVE
1269,US,10539484,R1PTZDPI8AA5JT,B00I0WOJM0,481910276,Drum Belt,Major Appliances,3,0,0,N,Y,"Looked good, but it didn't fit a Kenmore model 110","Looked good, but it didn't fit a Kenmore model 110.67032601, it would not reach the motor pulley even without going around the idler pulley.  I had inquired and was given bad information, two people said it fit on their same dryer???",8/21/15,MIXED
1270,US,38271484,R3S11FGBZ9X3KK,B0039UX1P4,162154184,"Electrolux EW30IS65J 30"" Induction Built-In Range with Wave-Touch Controls and Perfect Turkey Button,",Major Appliances,2,1,1,N,N,you would expect to have better customer service and support from the manufacturer as you ...,"Purchased this model and in just over 4 years of continuous operation, I started to get the dreaded E 15 Error code (control panels)  If you google, you will see many complaints and problems with this unit.  With paying well over 2600 for this unit, you would expect to have better customer service and support from the manufacturer as you would consider it a premium product, but don't be fooled, this company is just Frigidaire in sheep's clothing.  Now after just 4 years, I am paying to repair what I could of paid to get a low end replacement.  Ugghhh.  STAY AWAY - See other review and pay attention to this one:  http://www.amazon.com/review/R2KE5LFSR9QQ9A/ref=cm_cr_rdp_perm",8/21/15,NEGATIVE
1271,US,42510444,RIPWC2GTIE14W,B001E6LAT4,413923281,Broan-Nutone HCK44 Power Cord Kit For Range Hood,Major Appliances,5,0,0,N,Y,Five Stars,Great product.,8/21/15,POSITIVE
1272,US,15938099,R3TKDY0YQYE8S0,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,1,1,N,Y,Five Stars,"This product arrived on time, and works great",8/21/15,POSITIVE
1273,US,46276905,R19YVPFO69NCHH,B008RL4OCY,726642495,"NewAir AI-215SS Portable Ice Maker,Stainless Steel",Major Appliances,5,0,1,N,Y,I do like the different size options as well,"I must say this ice maker has really impressed us.. so far we have made ice 2-3 times.. It does make quite bit more than expected. We had to start filling ziploc bags. We have water delivered by 5 gallon bottles.. I can see where that would add up so we are considering having an under the sink filter installed. I do like the different size options as well... we are using the middle size for iced tea, etc.. I will switch it to the smallest size for frozen blended drinks. It is a bit noisy but not to bad.. we just turn it off at night. So far so good!!!",8/21/15,POSITIVE
1274,US,30679999,RX0GH614KSCUH,B00EXPCAQ0,15410321,WR57X10032 GE Dual Solenoid Water Valve with Guard WV10051,Major Appliances,5,0,0,N,Y,Five Stars,Fit & works perfectly,8/21/15,POSITIVE
1275,US,25920590,R19TP7ZQA7P79E,B00632WG1A,736018219,"1/2 inch by 50 feet Compact Electric Drain Cleaner Drum Auger Snake (1"" to 4"" pipes) with Built-in GFCI and many Accessories",Major Appliances,1,4,5,N,Y,One Star,Showed up broken and missing parts,8/21/15,NEGATIVE
1276,US,31341458,R1WXQ000T6KMAL,B000FAR33M,650911448,Danby DAR195BL 1.8 cu.ft. All Refrigerator -  Black,Major Appliances,5,0,0,N,Y,Good mini fridge,"Bought for my brother as a christmas/birthday gift. He loves it.<br /><br />It works great, it was a good price and I am seriously consider buying another one for myself.",8/21/15,POSITIVE
1277,US,21186707,R1URADU5K2Z8G1,B004F1NJEE,331418821,"Whirlpool Kenmore Dryer Heating Element and Thermostat Combo Pack 1 ea. of 279838, 279816, 3387134, 3392519",Major Appliances,5,0,0,N,Y,Replacement parts work great. Very satisfied that my dryer now dries clothes again. I'd happily purchase this product again.,"The replacement heater element was identical to the one previously installed. The sensors however were not. It took a few minutes to figure out which sensor in this kit needed to go where. (Two of them looked identical to me.)<br />Once that was figured out, it took me about an hour to replace all the parts and re-assemble the dryer.<br /><br />I had some damaged wires I replaced while doing this, the old element had badly oxidized terminal connectors which caused some arcing.<br /><br />Now our dryer works like brand new, I'm super happy with the result. Some other reviews suggested that the element would not last very long. Personally I'd order another one and replace in a year if need be. It's cheap to replace and would take about 20 minutes to replace just the heater element.",8/21/15,NEGATIVE
1278,US,43523470,RQ3IPBXAIK1WW,B00K5RF7IS,872853619,"Maytag Neptune Washer Front Loader (2) Bearings, Seal and Washer Kit 12002022",Major Appliances,1,0,0,N,Y,incomplete,did not contain a sleeve bearing,8/21/15,NEGATIVE
1279,US,1885002,R22HBXHYK0PXW3,B00NUN7UAM,209612522,BESTIM NEW DURABLE clean keyboard clean mud Decontamination good helper,Major Appliances,1,0,0,N,Y,Too sticky,Too sticky /watery hard to get off of  hands,8/21/15,NEGATIVE
1280,US,28470666,R1VQPI9PPC9H9G,B00FWMHMX4,732355497,Zanussi Dishwasher Cutlery Basket Cage White,Major Appliances,4,0,0,N,Y,Sturdy Basket,I ordered this basket to replace a broken one.  My last basket was slightly different.  Knives cut through the plastic weave of my old basket causing silverware to fall through into the bottom of the dishwasher when lifting the basket out.  This model seems to be much sturdier and made of thicker plastic.  It has held up well thus far.,8/21/15,POSITIVE
1281,US,146057,R1O75JH2LQUV29,B00HZRJVCO,195557176,"Electric Small Mini Portable Compact Washer Washing Machine 110V, 9LB Capacity",Major Appliances,1,1,3,N,Y,Washing by hand is easier and cheaper,Too much work. Better wash by hand. Waste of money,8/21/15,NEGATIVE
1282,US,36080115,RHQQ58SNVYAPP,B004XJ4QJU,867132235,SAMSUNG DE63-00196A FILTER-AIR SMH7175 A OEM Original Part,Major Appliances,5,0,0,N,Y,Five Stars,great,8/21/15,POSITIVE
1283,US,1985729,R5NP72A16FYG5,B00KYA845Y,929400335,"AKDY 36"" Kitchen Wall Mount Stainless Steel Range Hood AZ-63190D-BK w/ Baffle Filters",Major Appliances,5,3,4,N,N,I want good product and good price this seem to be the,Why so cheap? I want good product and good price this seem to be the one,8/21/15,POSITIVE
1284,US,4217667,R2LW9ZT76O6YVC,B00AW04ZMM,962476921,Panda Small Compact Portable Washing Machine 7.9-15lbs with Spin Cycle ‚Ä¶,Major Appliances,5,0,0,N,Y,it is still working fine. Never have any problem with it and the ...,"Even after a few years of use, it is still working fine. Never have any problem with it and the clothes are always well washed. I wish they could find a way to connect it, a way to soak the water out of the clothes. It would have been so convenient.",8/21/15,POSITIVE
1285,US,52606582,R2NC4LTTNUXUQI,B00SNKU7VQ,197365398,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,1,1,N,Y,Five Stars,Works as described.,8/21/15,POSITIVE
1286,US,6645211,R39AAZBVALMIIT,B00HXYPGS2,396753414,"Zappbo¬Æ - 4 Huge Perfect Ice Balls Value For Money Best Silicone Ice Sphere Maker and Ice Ball Mold for Cocktail,Bourbon,Block,Bottle,Bullets,Candle,Diamond,Punch,Bowl,Scotch,Fred,Guitar,Gun,Luge,Plane,Plastic,Rectangle,Ring,Shot,Skull,Square,Trek,Wars,Swan,Titanic,Cooler,Woman,Stones,Rocks,Chiller,Sculpture,Stick,Coaster,Stainless,Steel,Soapstone,Beer,Muddler",Major Appliances,2,0,0,N,Y,Not what I was expecting,It's kinda hard to fill up the entire inside of the sphere with water unless you use a flowing supply of water but I doubt I'd buy it again,8/20/15,NEGATIVE
1287,US,21464624,R95KWRLQERFRJ,B00BLDHH92,172845939,Frigidaire FPHB2899PFProfessional 27.7 Cu. Ft. Stainless Steel French Door Refrigerator - Energy Star,Major Appliances,4,0,0,N,N,Pretty happy with it.,"Have had this fridge for almost 2 years. About 6-12 months ago started having issues with the lower ice maker. Haven't called service out yet. But the top ice maker works perfect. If it weren't for the lower ice maker issues, I would give our fridge a 5 star rating. Love the interior of the fridge - good layout and use of space.",8/20/15,POSITIVE
1288,US,26153851,RY3W7T3X4H3JY,B009WSPRUE,496199792,"LG WT1101 4.3 Cu. Ft. Ultra Large Capacity High Efficiency Top Load Washer with SlamProof,",Major Appliances,1,3,3,N,N,It is a terrible machine the worst I've ever had,"I agree with everyone who has given this a one star review. It is a terrible machine the worst I've ever had. The unbalance code comes up almost all the time. I have had technicians come out with great difficulty several times. I am now trying to get the machine removed.  Update:  October 2015:  Now that every single part except the exterior of the machine has been replaced and technicians have come at least six times, it appears the machine is finally working properly -- without one error code in the last 10 washes and I have not taken any special, only reasonable, care to balance each load.  Not holding my breath but hopeful.",8/20/15,NEGATIVE
1289,US,50660847,R1IUX7YA0689Y8,B00EU7C6S8,637063523,"Ge MICROWAVES 1029488  1.7 Cu. ft. Over-The-Range Microwave Oven, Black, 1000 Watts",Major Appliances,3,2,2,N,N,Grab earplugs and a flashlight!,This microwave has an extremely loud fan.  You can't tell the difference between high and low.  My previous GE microwave also had an illuminated keypad.  This one is so difficult to read that I have to get a flashlight just to operate it.  I'm very disappointed.  I miss my old GE profile with the illuminated keypad and quiet vent fan!!!,8/20/15,NEGATIVE
1290,US,45059018,R2062V0UDYZIRW,B003RCBX4K,796247425,"Samsung DMT400RH 23-7/8"" Wide Built-In Energy Star Dishwasher with 4 Wash Cycles, 6 Layer Door In,",Major Appliances,5,0,0,N,N,... I need to add mine since we've had an awesome experience with ours,I've seen a lot of negative reviews and felt I need to add mine since we've had an awesome experience with ours. We've owned it now for 2.5 years and never had a problem.<br />* Rollers work great<br />* Dishes always come out clean and we've never had to rewash. We use the little packets.<br />* It's pretty quit.<br /><br />The only issue we've had is that my daughter broke a roller when she fell into it recently. The part is readily available and we were good to again in a few days.,8/20/15,POSITIVE
1291,US,125387,R333RNOWPB0F61,B00O2N4LDS,876724716,"Danby DCR031B1BSLDD 3.1 cu. ft. 2 Door Compact Refrigerator, Steel",Major Appliances,4,2,2,N,Y,Four Stars,Seems great so far,8/20/15,POSITIVE
1292,US,27060442,R3UGEKAJJZHLWN,B007XZ8FNO,565072108,LG Over-The-Range Microwave Oven with 300 CFM Venting System,Major Appliances,1,2,2,N,N,One Star,The venting system is horrible and then it stopped heating completely after not even owning it for two years!,8/20/15,NEGATIVE
1293,US,8890042,R3MQW5KCE93HVC,B00FGWW1TA,592866839,"LG LRE3085ST 30"" Stainless Steel Electric Smoothtop Range - Convection",Major Appliances,5,1,1,N,Y,Five Stars,Awesome love it.,8/20/15,POSITIVE
1294,US,52912596,RMAT19HR1INYF,B00SNLLYXK,83930072,GE MSWF Compatible Water Filter - Refrigerator,Major Appliances,1,0,1,N,Y,Did not work in GE Cafe Refrigerator,"Had to return both that I purchased. Neither worked in my GE CAFE (Highest end GE) refrigeration - no water flow. Original GE worked fine. Not sure what the problem was - pressed that water button for 8 minutes and never got a drop, prefilled it - still nothing except what I prefilled.",8/20/15,NEGATIVE
1295,US,15125438,R3DYD2KFG14S0,B00CDWTQKI,855136348,"The Laundry Alternative Nina Soft Spin Dryer, Ventless Portable Electric Dryer. 3 Year Warranty, 127V, 60 Hz",Major Appliances,5,0,0,N,Y,This dryer is amazing! I've had it for a year and it's ...,This dryer is amazing! I've had it for a year and it's still going strong. It's really easy to use - the only thing that I've ever had go wrong was if I load unevenly. It'll fit all the way up to full-size sheets. Handy for drying workout gear and all my handknit woolens.,8/20/15,POSITIVE
1296,US,2165562,R1HFMY9CGREDGM,B00F21F2KK,197716876,NEW PART 9704230 GENUINE FSP OEM FACTORY ORIGINAL BLENDER DRIVE COUPLING FOR KITCHENAID AND WHIRLPOOL - REPLACES PART NUMBER 831718,Major Appliances,5,0,0,N,Y,Five Stars,Worked great,8/20/15,POSITIVE
1297,US,28842572,RVRI57SWH6R27,B00UYB67LG,982221734,"McClure's Gap Seals, Set of 2, Black, White, or Clear, Flexible Silicone, Seal the Gap Between Your Stove and Counter Top, Heat Resistant, Dishwasher Safe, Non-Slip, Will Not Warp",Major Appliances,5,0,0,N,Y,Five Stars,These work quite well,8/20/15,POSITIVE
1298,US,7008877,R2ZU7AC8QSDUOB,B00KVRA6YW,678523534,"SPT RF-314SS Double Door Refrigerator, Stainless Steel, 3.1 Cubic Feet",Major Appliances,4,41,44,N,Y,Buy extra ice trays,"Bought this mini fridge a few days ago for my media and room too hold beer, cokes, cold snacks and such so I wouldn't have to keep running up and down the stairs to the kitchen. Works great so far. Came only with one mini ice tray that freezes quickly  (but they are mini ice cubes) Also bought the protection plan but in hindsight that purchase was probably unnecessary. Its pretty quiet.",8/20/15,POSITIVE
